month,snb_target_lower,snb_target_upper,libor_3m_chf,snb_policy_rate,confederation_5y,confederation_8y,confederation_10y,confederation_bonds,cantons,mortgage_bond_institutions,commercial_banks,other_banks,AAA,AA,A,workers_short_time,registered_unemployed_total,registered_unemployed_sa,jobless_rate_total,jobless_rate_sa,job_vacancies_total,job_vacancies_sa,registered_job_seekers,labour_force,snb_core_inflation_trimmed_mean1,sfso_core_inflation_12,sfso_core_inflation_23,sfso_inflation_according_to_the_national_consumer_price_index,apartments_fso,apartments_fahrländer,apartments_iazi,apartments_wuest_asking,apartments_wuest_transaction,houses_fso,houses_fahrländer,houses_iazi,houses_wuest_asking,houses_wuest_transaction,apartment_buildings_fahrländer,apartment_buildings_iazi,apartment_buildings_wuest_transaction,single_family_houses_wuest_asking,commercial_office_wuest_asking,commercial_retail_wuest_asking,commercial_industrial_wuest_asking,agriculture_forestry_fishing,mining_quarrying,manufacturing_total,manufacturing_chemicals_pharmaceuticals,manufacturing_other,electricity_gas_steam,water_waste,construction,trade_total,retail_trade,transportation_storage,accommodation_food,information_communication,financial_insurance_total,financial_activities,insurance_activities,real_estate_professional_technical,public_administration,education,health_social_work,arts_entertainment_recreation,other_service_activities,households_as_employers,taxes_products,subsidies_products,gdp
2013-08-01,0,0.25,0.018095238095238095,NA,0.4102857142857143,0.897952380952381,1.116,0.897952380952381,1.2737142857142858,1.2805714285714287,1.463047619047619,1.8696666666666666,1.399190476190476,1.467,1.955095238095238,4158,129956,136472.934333885,3.006223370011652,3.15697716587607,13878,13726.3468488088,181129,4322899,0.23902,0.1,0.1,0,NA,200.65848068797902,173.23196667979764,175.85834687019826,184.06968868091596,NA,165.15139865133509,159.050062425132,155.1897242435612,153.1747180806774,122.77973971877259,121.46181526199963,115.90689176484764,149.79412622596976,126.78416522064938,108.35005377219782,123.8640178622124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-09-01,0,0.25,0.020047619047619047,NA,0.4453809523809524,0.9612857142857143,1.1839047619047618,0.9612857142857143,1.3137142857142856,1.3123809523809524,1.4668095238095238,1.8886190476190476,1.408,1.4766666666666666,1.9912857142857143,4783,131072,137763.441914666,3.032039379129607,3.18682999336015,14235,13643.2292490337,183741,4322899,0.24643,0.2,0.2,-0.1,NA,201.97954386028343,173.46179551983147,176.0316787904732,184.66145026668596,NA,166.21945868894588,159.5436638490999,155.79542464365989,153.78714549830383,122.80769064751512,121.89459875625342,116.54080229303091,150.23185093144863,126.9435992930709,108.59335948534832,123.52145819530786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-10-01,0,0.25,0.019956521739130435,NA,0.3601739130434783,0.8869130434782608,1.1229130434782608,0.8869130434782608,1.237,1.2505652173913044,1.3730434782608696,1.8126086956521739,1.3149565217391304,1.3815652173913044,1.9077826086956522,5131,133443,137806.075090562,3.0868868321929335,3.18781621061612,12982,13377.4544324944,188536,4322899,0.202226,0.1,0.1,-0.3,NA,203.2579920915458,173.6842105263158,176.19941935848118,185.234122769044,NA,167.25306517695634,160.02134264648816,156.38158632117475,154.379817192781,122.83473993339497,122.31342149262805,117.15426409449859,150.65545548513788,127.0978903308982,108.82881662710685,123.18994884023893,1237.88679401442,205.361381322632,28198.3922596103,6205.09042940077,22923.6479486873,3439.66047602771,484.102356759487,8165.20159099053,24676.9174070719,6275.167840316,6492.60422450097,3437.61464748903,6966.6944496722,13705.1630140599,6863.60221018011,4932.4950249699,28588.2442256167,10881.1531941466,7193.32583722408,10840.5239728748,1446.37408112543,2327.27451740065,523.978337746826,8392.1317904044,-3470.86133754047,163032.335801364
2013-11-01,0,0.25,0.020047619047619047,NA,0.3082857142857143,0.8319523809523809,1.0728095238095239,0.8319523809523809,1.193142857142857,1.209142857142857,1.3146190476190476,1.7537619047619049,1.2485238095238096,1.3277619047619047,1.8712857142857142,6403,139073,138866.742300005,3.2171235090155936,3.21235222705886,11568,12693.715516113,196522,4322899,0.344003,0.3,0.3,0.1,NA,205.04724860501912,174.02723864576927,176.65810733328624,185.4668804868337,NA,167.9530621723793,160.0965269693442,155.86274027697553,154.6004162682846,123.11281061338524,122.8563214972541,118.10392543823994,150.83822833737398,126.69712756174962,108.29346917210255,122.56119809573067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-01,0,0.25,0.02045,NA,0.3438888888888889,0.9025555555555556,1.1515,0.9025555555555556,1.2758333333333334,1.2952777777777778,1.396388888888889,1.8163333333333334,1.3525,1.385,1.9416111111111112,4621,149437,139816.454375985,3.4568700309676443,3.23432156004535,9745,11872.3983057808,205802,4322899,0.387872,0.1,0.4,0.1,NA,206.77878716644489,174.35920134201453,177.10199892180728,185.6921298911463,NA,168.63047861956284,160.16928599146294,155.36063120194405,154.8138992445784,123.38191127144032,123.38170859850513,119.02295254508643,151.01510529115086,126.3092926238639,107.7753909898403,121.95272963330332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-01-01,0,0.25,0.022454545454545453,NA,0.30757142857142855,0.8622857142857143,1.114809523809524,0.8622857142857143,1.2192380952380952,1.2441904761904763,1.3446190476190476,1.7304285714285714,1.3003809523809524,1.3315238095238096,1.8947619047619049,3154,153260,139212.759942802,3.410894878071525,3.09826497358152,12296,12847.593138215,208777,4493249,0.433261,0,0.3,0.1,NA,208.56804367991822,174.702229461468,177.56068689661234,185.924887608936,NA,169.3304756149858,160.244470314319,154.84178515774482,155.034498320082,123.65998195143058,123.92460860313118,119.97261388882778,151.197878143387,125.90852985471533,107.240043534836,121.32397888879507,1325.4268351146,202.793555984439,28231.238622836,6182.9198522637,22990.2724146674,3076.28069879368,492.902708944565,8220.0002166053,24772.2422212511,6284.1723509555,6746.81441952331,3455.27518858416,7053.50462153011,13603.9806495767,6819.67017073455,4884.52478776519,28820.3075656221,10889.2529191091,7250.7047614671,10994.772113602,1562.90103946823,2295.85553383976,531.847401412609,8412.19213366898,-3463.02896187179,163793.360334227
2014-02-01,0,0.25,0.01805,NA,0.22515,0.74325,0.99265,0.74325,1.0713,1.0829,1.1649,1.5659,1.1243,1.1668,1.7333,3248,149259,138102.368092567,3.321850180125784,3.07355252496728,14042,13471.4873231759,205934,4493249,0.367136,0.1,0.4,-0.1,NA,208.10872078376957,175.5297657425317,178.0237661020028,186.48163842990041,NA,169.9096794463407,160.82923726986593,155.19200135938527,155.8986915616134,124.09541982577507,124.18376652986777,120.87878743440653,151.61410912123208,125.82187517350322,107.7667984234015,120.35211078563071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-01,0,0.25,0.020666666666666667,NA,0.23795238095238097,0.7267142857142858,0.9668095238095238,0.7267142857142858,1.0466190476190476,1.0612857142857142,1.0924761904761904,1.526047619047619,1.0996190476190475,1.1237142857142857,1.6757142857142857,3779,142846,137964.283299647,3.1791249494519445,3.07047936358851,14741,13898.5617746553,199911,4493249,0.500323,0.2,0.6,0,NA,207.69384849047404,176.27721786736342,178.4420311907426,186.98451013915857,NA,170.4328312940161,161.35741387487604,155.5083256705444,156.6792531991256,124.48871855098943,124.41784465724274,121.69726676589701,151.9900596818663,125.74360642918262,108.24257703242839,119.47429443438547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-01,0,0.25,0.01685,NA,0.1887,0.6568,0.89735,0.6568,0.9567,0.9794,0.9863999999999999,1.42285,0.9983,1.0259,1.55795,2507,137087,136223.065135092,3.050954888099903,3.03172749017675,14088,13597.7910730663,192829,4493249,0.458457,0.2,0.6,0,NA,207.2345255943254,177.10475414842713,178.90511039613307,187.541260960123,NA,171.012035125371,161.94218083042298,155.85854187218484,157.543446440657,124.92415642533392,124.67700258397933,122.60344031147577,152.4062906597114,125.65695174797051,108.76933192099388,118.50242633122112,1357.13263612264,195.41366472692,28461.7563296814,6311.79738728016,23068.881517713002,2948.09254815734,501.96487907066,8242.39824771952,25138.9228326821,6283.89237424168,6723.79674410581,3419.91362754761,7224.2759531388,13573.8912110128,6808.8906845511,4871.64525742671,29061.9805490168,10928.1109446025,7290.04479303103,10995.8220874455,1621.19405048364,2319.46480632002,538.326071711583,8449.18483498234,-3466.96235580309,164879.928711737
2014-05-01,0,0.25,0.01565,NA,0.1498,0.57365,0.8093,0.57365,0.838,0.86925,0.89075,1.2851,0.8526,0.8991,1.4227,2749,130310,134790.785949139,2.9001286151735637,2.99985124236692,13157,13017.5696794647,184436,4493249,0.467627,0.2,0.5,0.2,NA,207.7992005754609,177.38331097793582,179.15943108120754,187.8558367538431,NA,170.41531918781857,162.39632505639491,156.03632871186045,157.1251478886203,124.71723739940147,125.86960842774796,123.44119497668693,152.1782191996156,125.86956153681545,108.55735368255408,119.06617267568956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-01,0,0.25,0.011857142857142858,NA,0.13675,0.54185,0.77815,0.54185,0.7937,0.8332499999999999,0.897,1.24,0.8001,0.85865,1.36115,2528,126632,135759.810295722,2.8182724794463874,3.02141747087068,14211,13074.9957154565,180689,4493249,0.367624,0.1,0.5,0,NA,208.38269805596764,177.6711530350948,179.4222291224512,188.18089840735388,NA,169.7987127190144,162.86560742323258,156.22004177952525,156.6929060515157,124.5034210726046,127.10196779964221,124.30687479740511,151.9425453575166,126.08925831862192,108.33830950283297,119.64871056497363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
