ticker,country,country_code,folder,year,debt_to_assets,dividend_per_share,dividend_yield,fa_total_assets,net_debt_ebitda,net_income,pe_ratio,profit_margin,snb_target_lower,snb_target_upper,libor_3m_chf,snb_policy_rate,confederation_5y,confederation_8y,confederation_10y,confederation_bonds,cantons,mortgage_bond_institutions,commercial_banks,other_banks,aaa,aa,a,workers_short_time,registered_unemployed_total,registered_unemployed_sa,jobless_rate_total,jobless_rate_sa,job_vacancies_total,job_vacancies_sa,registered_job_seekers,labour_force,snb_core_inflation_trimmed_mean1,sfso_core_inflation_12,sfso_core_inflation_23,sfso_inflation_according_to_the_national_consumer_price_index,apartments_fso,apartments_fahrlander,apartments_iazi,apartments_wuest_asking,apartments_wuest_transaction,houses_fso,houses_fahrlander,houses_iazi,houses_wuest_asking,houses_wuest_transaction,apartment_buildings_fahrlander,apartment_buildings_iazi,apartment_buildings_wuest_transaction,single_family_houses_wuest_asking,commercial_office_wuest_asking,commercial_retail_wuest_asking,commercial_industrial_wuest_asking,agriculture_forestry_fishing,mining_quarrying,manufacturing_total,manufacturing_chemicals_pharmaceuticals,manufacturing_other,electricity_gas_steam,water_waste,construction,trade_total,retail_trade,transportation_storage,accommodation_food,information_communication,financial_insurance_total,financial_activities,insurance_activities,real_estate_professional_technical,public_administration,education,health_social_work,arts_entertainment_recreation,other_service_activities,households_as_employers,taxes_products,subsidies_products,gdp
HIAG,Switzerland,SW,SW_HIAG,2015,38.5438,3.2788,NA,1199.5933,6.9194,50.6419,NA,NA,-1.231060606060606,-0.23106060606060605,-0.755382888050165,NA,-0.5644962845326976,-0.24704995268419183,-0.06694116789008092,-0.24704995268419183,0.044802281876738403,0.10198101041470609,0.24241613207645815,0.7306384593868289,0.1088900012025012,0.13115154704393836,0.569240361952862,6624.166666666667,142809.58333333334,142877.13314027523,3.1783144742998517,3.179817836498162,10029.333333333334,10034.411403603168,200972.66666666663,4493249,-0.35423841666666667,-0.35,-0.45833333333333337,-1.1416666666666666,NA,211.09893572475377,179.87125748944726,181.77538933971016,191.28054603082575,NA,173.36856572764037,164.66508178535878,159.73172751368213,161.46209142244223,131.68708685882427,127.8340958054944,135.36010689924058,153.54050304448006,130.23171351732708,110.56114603816616,118.43433734012184,1203.4020985981524,156.133929629977,28724.84402706215,7568.253111114775,21649.30284256775,2854.3924825656,592.0882295437485,8099.776841919507,27382.630795717927,6309.233472789698,6468.577734167206,3321.384816904875,7257.050090648163,14063.36926246135,7034.482083109177,5099.185729596077,29408.00682672425,11119.782623973277,7330.411058724831,11377.095334226226,1285.0690624088925,2274.1998453720253,557.78352428936,8662.356847112334,-3621.2612777654977,168324.24676301226
HIAG,Switzerland,SW,SW_HIAG,2016,38.4298,3.3031,NA,1243.5507,8.0293,49.3911,NA,NA,-1.25,-0.25,-0.7471735984848484,NA,-0.7904260822510822,-0.5035216991341991,-0.34728327922077923,-0.5035216991341991,-0.1969805735930736,-0.09700588023088023,0.02275422077922077,0.7176274891774892,-0.2532285714285714,-0.10391156204906205,0.3056445165945166,7625.416666666667,149317,149321.7872512105,3.323141005539644,3.32324754873835,10583,10610.44344712524,211097.16666666663,4493249,-0.2021735,-0.5083333333333333,-0.575,-0.43333333333333335,NA,208.20608748160757,186.12357200713495,183.5553197077008,188.24081256301457,NA,171.11779358173666,165.65818092602902,161.98218479063948,163.87836946338882,139.12828816392548,128.00916976722155,143.19254953840033,151.62123645872776,131.68988825902693,115.29726282186058,115.43213402216296,1228.6672094709625,159.9219122189275,30045.778578260673,8809.655269423045,21522.0344878649,2366.8095906113326,606.4740621660962,8180.80221148015,27788.11532080955,6301.396095496258,6383.661771526487,3320.917051394503,7467.396428923895,14060.466437509349,6988.236227020155,5062.07450708905,29601.078823052776,11222.551421158823,7335.513418619677,11965.303791441,1438.3856628233125,2249.60869838111,577.9614955182598,8913.4853584786,-3729.14380140745,171073.55535684375
HIAG,Switzerland,SW,SW_HIAG,2017,37.8413,3.4223,NA,1194.4592,6.7005,60.3139,NA,NA,-1.25,-0.25,-0.7315678667050807,NA,-0.5738410079601728,-0.23398060174315896,-0.08089912195398466,-0.23398060174315896,-0.00952779135751103,0.06667277723018569,0.16138084078498838,0.676032716150279,0.00876445143656241,0.08800015595367426,0.42841929975905946,4167.25,143142.25,143053.08014116192,3.0875574297362007,3.0856340489023517,11991.416666666666,12041.262593136093,206147.75,4636100,0.3491060833333333,0.025,0.05833333333333333,0.5333333333333333,92.92935634057972,202.92851375044464,190.95329727480757,183.46554394217728,189.2091759307787,91.96449800724638,166.44642394120737,170.4555312322496,165.75959883700872,167.35551595346334,144.2681668554254,133.26885776218137,146.45595103575002,150.0085776012388,129.95522321850416,114.24901306261314,115.3244368268825,1209.4998385398226,168.17043682600274,31603.66886066525,9703.343493283684,22112.098063556827,2584.0016042619,531.7783990031268,8235.984392049693,27399.41761279435,6254.2440188116225,6485.2188362590105,3399.164601391,7600.795966881117,13814.282116048926,6530.523503085057,4970.10755901165,30262.950628616476,11463.3216635452,7363.545779057147,12443.59107902715,1480.31609632171,2271.177141648425,592.7613407402628,9111.174218779932,-3837.9093317524976,174069.6692651725
HIAG,Switzerland,SW,SW_HIAG,2018,43.9028,3.3773,NA,1420.6409,6.3974,57.3548,NA,NA,-1.25,-0.25,-0.7347285006158347,NA,-0.4627806542775213,-0.1187999210224274,0.04562833592593823,-0.1187999210224274,0.1597714483158217,0.2581426000505604,0.33722314393478076,0.8488454752586146,0.22491249409513475,0.33993460477076204,0.730502705535442,1512.6666666666663,118103.08333333331,117743.05560654626,2.547466261153412,2.539700515660709,23038.833333333336,23289.690048793454,191008.66666666663,4636100,0.5272953333333333,0.23333333333333336,0.5,0.925,95.6813544384058,215.9827553862864,191.96390237641023,180.00822177788183,194.0830332885055,94.97202898550724,175.80906439771238,174.63963194479595,167.40684323182796,172.615284236569,151.99825509681918,138.81951190767285,144.80368995649718,146.87036801280885,127.39500180945603,113.1694582282155,115.83525820675794,1284.7007430672124,195.52765205408824,33291.8598306931,10785.13940970885,22640.633186903175,2975.326692506375,558.260903194543,8531.181542897386,27059.39668029135,6200.191536958558,6737.1358448771825,3546.9625311948,7971.474473430957,14306.905477830876,6510.50213991702,5124.169273843875,31650.0415981845,11587.3903251997,7426.50042253767,12821.0871127969,1489.39775133432,2338.9009920149474,607.1121697624025,9055.273731504152,-3925.20053923065,179363.47085958524
HIAG,Switzerland,SW,SW_HIAG,2019,51.0426,0,NA,1500.8157,NA,63.3808,NA,NA,-1.25,-0.25,-0.7106353968253969,-0.75,-0.7988531481178792,-0.5945359201142953,-0.4690129283050622,-0.5945359201142953,-0.2999684548024651,-0.18574136322085408,-0.09755111071761528,0.28901191353988837,-0.24978247157749445,-0.10751711464651968,0.22623967088615257,2274.416666666667,106932.08333333331,106777.89709538658,2.30650942243121,2.303183647794195,35829.583333333336,35854.1052139293,181797.5,4636100,0.367076,0.45,0.7333333333333334,0.35833333333333334,98.62872074275364,221.7446196707518,193.7421343283362,177.1030600939479,198.62181512129973,98.6628921195652,180.36502255347435,175.67025294832212,168.3955018182132,178.7453650133494,158.13587651194757,144.2807772755209,143.80464574986874,145.02265924310603,127.3511431540266,113.37997809109808,116.43905019421132,1249.94668076844,192.4973993557365,35007.202799195,11779.394408658474,23307.42569854865,3125.451998378625,541.7105836100408,8580.816546160837,26180.340750595376,6263.648401430262,7007.533456589723,3602.92133568545,8062.675451763767,14401.644448383126,6574.6414463347155,5136.720858303001,32146.29856082,11773.36136488255,7399.399695306218,13227.2822701676,1536.8042062030374,2385.9068997292175,623.7339270514175,9071.690555877658,-3985.826686255425,181890.85478219777
HIAG,Switzerland,SW,SW_HIAG,2020,48.2852,2.1489,NA,1562.9691,11.3443,81.971,NA,NA,NA,NA,NA,-0.75,-0.7041914751470243,-0.5674091660310195,-0.5025549838859336,-0.5674091660310195,-0.2610095197232211,-0.17303437909662167,-0.0314233255652306,0.36324107910586745,-0.2531898447535175,-6.30993450358439e-4,0.33193812702044967,503936.25,145719.83333333334,146550.75754190068,3.1697111982016533,3.1877855379020557,30420,30360.65856335428,230016.66666666663,4597259,0.11523833333333332,0.11666666666666668,0.30833333333333335,-0.7333333333333334,101.03127572463768,230.80989652797305,200.5880442528405,176.80096465854172,205.05525521390487,101.52282074275362,190.5767798291456,180.45481770174283,173.1526472016778,186.78913688412803,160.38548108714951,145.86164723725688,148.74501290269976,142.65861821254532,128.5175126806257,111.9489091026229,116.60989557465774,1236.1313217184425,188.91951667723652,33799.0851944386,12491.457709203323,21307.6733127134,2864.6964884636527,577.9324828072303,8392.661319921377,26340.395806965076,6152.057391113998,5821.110390553003,2116.978859140347,8245.852234550875,15132.960881125253,7075.273044570375,5211.328296032428,31819.590860497003,12054.448458257077,7429.6407400376,13021.982840294777,1210.8455727176038,2160.26501838123,527.5441165043128,8878.263087432473,-4124.530131745002,177694.627331587
HIAG,Switzerland,SW,SW_HIAG,2021,41.651,2.4982,NA,1834.4476,6.1019,86.7868,NA,NA,NA,NA,NA,-0.75,-0.5665848523647723,-0.36588574156900816,-0.2601529410235074,-0.36588574156900816,-0.18639087776258828,-0.10811757898534212,0.00443976703121439,0.17365298948127894,-0.18806220855168224,-0.05848148021569074,0.14554428495481128,233765.4166666667,137614.41666666666,137353.1003008155,2.993401430432061,2.9877172528416485,50834.416666666664,50976.51578621406,228930.16666666663,4597259,0.40783233333333335,0.3666666666666667,0.5583333333333333,0.5833333333333334,106.7102026268116,241.263038783902,210.29239274285283,180.04380597818854,218.9923697182348,108.01200733695651,200.39752620159825,190.42379669934144,183.78109029768683,200.1559404905728,165.68550675167347,150.77811261567876,157.24883284527016,138.83637714018596,127.01605221932604,117.3165376836278,115.52548530463454,1159.6124970178776,183.30743481727671,41127.897156048726,16405.162057312125,24722.806476013247,2394.4270013059727,547.6888663729977,8614.14614972531,24147.229238672124,6423.330055207595,6263.273589368003,2069.9020569908153,8696.20916824953,16140.010581157348,8059.2869406653645,4832.038111435398,33881.611010442,12190.22018486745,7452.13704083328,13895.78394138065,1399.3780867378125,2402.838274632125,562.5766499381173,9177.41665823423,-4174.395695136075,188142.91014496825
HIAG,Switzerland,SW,SW_HIAG,2022,41.0255,2.8884,NA,2024.7789,6.8024,97.2177,NA,NA,NA,NA,NA,-0.16666666666666674,0.4837802808239307,0.6962943481480381,0.7806414860851074,0.6962943481480381,1.145048046953682,1.2961633397145698,1.4722179399833577,1.715008706507705,1.2011069191423882,1.4476663614735126,1.72666609318091,20387.5,99576.66666666669,99374.33001336748,2.1660007988818264,2.1615995534157952,65301.416666666664,65322.93133733183,175549.41666666666,4597259,1.42547525,1.5416666666666667,2.1083333333333334,2.8333333333333335,112.47393143115944,256.1449403948727,219.4505335009376,184.75378692793592,232.77324527931435,115.47283523550723,210.01484006248333,202.34053823398744,191.74833692420685,214.29515426146065,167.0917571784671,159.73793840084062,164.0559910520188,139.73043502522498,124.58002294794107,120.46891776376556,111.31411956853574,1289.11378643789,161.6173369514795,43651.5339934065,17388.406578867973,26262.64435933447,2819.011635097825,589.4591024741737,8236.58289606238,22465.6353045951,6404.55345206898,6915.688884365572,3349.482972951875,9302.100256200598,16885.09600109025,7692.349566338865,5635.892072673325,34904.575209660004,12360.569182269675,7625.240331825933,14552.29806424185,1775.6400781631176,2550.54424932837,602.938384590522,9496.38804077286,-4297.372615575972,194664.881239911
HIAG,Switzerland,SW,SW_HIAG,2023,38.9168,3.1916,NA,2158.6383,10.6402,140.7502,NA,NA,NA,NA,NA,1.5625,1.0018029406107496,1.0296054581034273,1.051647240369809,1.0296054581034273,1.5416639022072087,1.734411157959127,1.9415540022239393,2.008966719747326,1.6180041660888056,1.7929304309577192,2.1133384720172192,4816.833333333333,93536.08333333331,93540.87123255596,1.9828826294483617,1.9829841286972256,48693.5,48625.24673768478,160086.66666666666,4717177,1.6280528333333333,1.5333333333333332,2.0416666666666665,2.15,115.09716911231884,261.4659111336292,228.3406881512923,190.3700584484154,239.65014573653093,117.35860914855073,218.76335547345505,212.75362846079872,192.93235089790565,217.66883304314752,151.0937018845505,166.86594478258664,162.79451680383568,144.23068595039865,121.62380353628568,118.9594285598434,112.27576096917709,1295.613039571865,161.50387587795024,42913.15554201575,17859.916234030352,25111.906121236225,2509.8232706494273,670.1660028212152,8134.451649735723,23422.796481519923,6334.054722014287,7238.54877702016,3597.098097587375,9812.927447707742,16532.940059829023,6826.390503677,6023.748583564825,35591.059392242474,12363.673131281,7867.408361111915,14911.404116300651,1982.981731489925,2613.7718064055452,628.83916276636,9485.464537602433,-4417.01720785665,197096.53783604124
HIAG,Switzerland,SW,SW_HIAG,2024,37.7653,3.465,NA,2170.2476,7.8046,143.5624,NA,NA,NA,NA,NA,1.2708333333333333,0.5746163043478261,0.5811996060501495,0.5902250115021854,0.5811996060501495,0.9630993041177824,1.147660461237635,1.2801471043248216,1.3803641793190706,1.0415056389464,1.1537210231193926,1.4803038963653097,11093,112563,112732.20809793392,2.386236513914996,2.3898235766420024,38178.666666666664,38020.52164486502,184528.91666666663,4717177,1.1966500833333331,1.0166666666666666,1.3583333333333334,1.0583333333333331,117.9887626811594,266.3361961564306,236.72868467527408,190.9596214810732,249.5315265872752,118.96054057971014,225.87280606998183,220.55325503478377,194.97813445183107,224.2768446644191,160.3502055394625,170.16913719762704,163.45046734926945,150.44906144019396,121.58541247404918,121.12666189275362,112.73747251334068,1267.9627936145876,165.0673104350535,43317.44455920205,20249.05997398013,23566.34950307555,2005.0390512373651,671.537581407731,8159.978009947593,23254.96344225385,6577.225798042553,7279.704947953465,3589.510789232275,10395.7424774072,16763.026960633673,6678.241639215363,6439.2010568597525,36552.95432434727,12500.1178311544,7970.85086883816,15770.455063716574,2132.4203611740477,2577.0016050305476,608.0010933589202,9559.512583208012,-4571.901740532775,199399.90565967423
HIAG,Switzerland,SW,SW_HIAG,2025,36.7997,3.9499,NA,2276.0562,5.3528,177.842,NA,NA,NA,NA,NA,0.14583333333333331,0.1764126885536823,0.3410430789707187,0.42456217095533866,0.3410430789707187,0.6318366459627329,0.7857185448092281,0.9402323277136942,1.1336588879029872,0.7287623336291038,0.8458277728482698,1.1150498964803313,16851.25,133712.41666666666,134062.47331318175,2.8345855300037854,2.8420064227647543,38867.75,38990.19624530852,214097.91666666663,4717177,0.6923703333333333,0.6916666666666667,0.9083333333333332,0.15,123.58714003623189,285.77605885154435,244.75674142466585,196.36151691345447,260.6227664594659,124.29808414855071,230.7750819266674,226.29268529297633,201.04442476457996,235.4094387073848,173.79880615283415,173.5572575564323,171.9064096179853,152.9837076539073,124.14146120344228,121.90088790964764,115.76358616384334,1325.76960089339,164.77648303339174,43529.452788454626,21260.632686839475,22982.035205724223,1691.0135520052677,678.8701135259788,8255.2215009231,24715.5422125586,6716.299140176522,7328.970180966193,3634.367046604993,10520.9606729964,17389.20363192045,7195.354450472565,6413.120748073805,36623.3332662261,12676.9697389232,8009.267288829768,16091.065381554676,2020.6314637408975,2525.6059967773776,620.884615315169,9695.62926455104,-4614.2993148792075,202451.445159343
HIAG,Switzerland,SW,SW_HIAG,2026,NA,4.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13735,144259.2857142857,143184.42882396543,3.058169869697188,3.035383849789089,47349.142857142855,45799.92971622883,230823.57142857145,4717177,0.4311591428571429,0.35714285714285715,0.4857142857142857,0.37142857142857144,127.65815,297.5501919410251,250.71261325460657,200.20394467532435,268.2557215622825,126.7678,237.3157070730241,230.73341094295697,202.3551903314401,242.012562278886,182.3372638553552,178.0171758625931,173.90794632438457,154.0972480081424,126.09047609388811,126.48260039354112,116.29965671180864,1265.44369042905,166.641214959574,43438.0008692238,19931.6066183694,23867.3875935654,1569.34127037842,690.916121386893,8294.63001073517,25178.4642740244,6724.04132817081,7441.03290215606,3671.35842678367,10482.9491888992,17868.3671899227,7551.62233626218,6372.71113379021,36488.369774043,12772.9135387639,8008.25050413898,16165.842947022,1964.57189112555,2508.20617768326,633.845644816186,9740.20072080323,-4627.32036962512,203331.517668815
HIAG,Switzerland,SW,SW_HIAG,2027,NA,4.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IREN,Switzerland,SW,SW_IREN,2013,34.9559,NA,NA,724.7767,10.8161,48.9348,NA,NA,0,0.25,0.01979937182382834,NA,0.27576339429491603,0.7256976334253508,0.9349028726708074,0.7256976334253508,1.0650148378191855,1.095492920404877,1.242899876351507,1.746154908557626,1.231123542097999,1.2958723516218082,1.763764961467679,7601.916666666666,136524,136540.23869930118,3.1581584487632024,3.1585340924990657,14054.25,14014.781659081758,190734,4322899,0.11671858333333332,-0.14166666666666666,-0.16666666666666669,-0.21666666666666665,NA,201.69377159251744,172.41654642240113,175.2699121486968,183.46869865309264,NA,165.94368794931822,158.5432360822887,154.32139291629358,153.22809305621325,122.01559427891368,120.945329176497,115.73464914902374,149.23506043259312,126.0638898444916,108.9061491181922,124.2267750415247,1210.325467735075,204.881910854767,27969.83496704295,6181.881968031315,22699.154743986677,3508.5105905679,468.8721859403247,8090.018940855202,24445.60260280805,6178.2404980832225,6515.25947500744,3425.0521044129528,6998.431867852072,13699.92238320135,6907.701248888952,4889.946358328125,28380.639016989775,10798.211179387574,7139.154843716487,10667.4591116902,1333.81069795019,2328.4061654368024,521.7440230866978,8374.611353812648,-3481.211490722225,161895.22040787677
IREN,Switzerland,SW,SW_IREN,2014,38.1605,NA,NA,777.5405,9.6711,75.5862,NA,NA,-0.02717391304347824,0.25,0.01177969681284898,NA,0.12917613120416324,0.5185697091047777,0.730308831944816,0.5185697091047777,0.7658047350342259,0.8018075055061897,0.8746339757909266,1.2836829683728426,0.796617041120588,0.8396309370676361,1.3499245353584886,2582.9166666666665,136763.75,136696.76269501774,3.0437607619786933,3.042269918604952,12362.083333333334,12331.066461689092,191827,4493249,0.3687019166666667,0.13333333333333333,0.48333333333333334,-0.01666666666666666,NA,208.3830834182027,177.4617431434949,179.13292969540947,188.43388604778937,NA,169.6485814780168,162.50800524989737,156.35743213483252,157.56063111443845,125.02616552572891,126.58057394961128,123.66718006658996,152.3839789121907,126.4393225221456,109.37530805507114,120.43304238179024,1342.0076015288626,191.04953323966976,28577.02645474135,6462.829928996131,22987.668077366776,2999.225950175875,507.01219850148175,8221.242097136785,25356.061344457048,6285.094285220968,6705.978470063135,3435.388157268875,7178.5321275281,13689.096404026075,6892.607492415233,4899.125587348497,29126.310105812525,10960.241537331549,7306.997414643965,11127.205941136475,1560.425250710695,2296.5714994043274,540.6939331864075,8484.217230919705,-3484.3599023068227,165525.30503108577
IREN,Switzerland,SW,SW_IREN,2015,37.2067,NA,NA,906.264,14.1084,147.4261,NA,NA,-1.231060606060606,-0.23106060606060605,-0.755382888050165,NA,-0.5644962845326976,-0.24704995268419183,-0.06694116789008092,-0.24704995268419183,0.044802281876738403,0.10198101041470609,0.24241613207645815,0.7306384593868289,0.1088900012025012,0.13115154704393836,0.569240361952862,6624.166666666667,142809.58333333334,142877.13314027523,3.1783144742998517,3.179817836498162,10029.333333333334,10034.411403603168,200972.66666666663,4493249,-0.35423841666666667,-0.35,-0.45833333333333337,-1.1416666666666666,NA,211.09893572475377,179.87125748944726,181.77538933971016,191.28054603082575,NA,173.36856572764037,164.66508178535878,159.73172751368213,161.46209142244223,131.68708685882427,127.8340958054944,135.36010689924058,153.54050304448006,130.23171351732708,110.56114603816616,118.43433734012184,1203.4020985981524,156.133929629977,28724.84402706215,7568.253111114775,21649.30284256775,2854.3924825656,592.0882295437485,8099.776841919507,27382.630795717927,6309.233472789698,6468.577734167206,3321.384816904875,7257.050090648163,14063.36926246135,7034.482083109177,5099.185729596077,29408.00682672425,11119.782623973277,7330.411058724831,11377.095334226226,1285.0690624088925,2274.1998453720253,557.78352428936,8662.356847112334,-3621.2612777654977,168324.24676301226
IREN,Switzerland,SW,SW_IREN,2016,30.0588,2.1562,NA,1025.0822,3.5468,148.5642,NA,NA,-1.25,-0.25,-0.7471735984848484,NA,-0.7904260822510822,-0.5035216991341991,-0.34728327922077923,-0.5035216991341991,-0.1969805735930736,-0.09700588023088023,0.02275422077922077,0.7176274891774892,-0.2532285714285714,-0.10391156204906205,0.3056445165945166,7625.416666666667,149317,149321.7872512105,3.323141005539644,3.32324754873835,10583,10610.44344712524,211097.16666666663,4493249,-0.2021735,-0.5083333333333333,-0.575,-0.43333333333333335,NA,208.20608748160757,186.12357200713495,183.5553197077008,188.24081256301457,NA,171.11779358173666,165.65818092602902,161.98218479063948,163.87836946338882,139.12828816392548,128.00916976722155,143.19254953840033,151.62123645872776,131.68988825902693,115.29726282186058,115.43213402216296,1228.6672094709625,159.9219122189275,30045.778578260673,8809.655269423045,21522.0344878649,2366.8095906113326,606.4740621660962,8180.80221148015,27788.11532080955,6301.396095496258,6383.661771526487,3320.917051394503,7467.396428923895,14060.466437509349,6988.236227020155,5062.07450708905,29601.078823052776,11222.551421158823,7335.513418619677,11965.303791441,1438.3856628233125,2249.60869838111,577.9614955182598,8913.4853584786,-3729.14380140745,171073.55535684375
IREN,Switzerland,SW,SW_IREN,2017,35.6444,2.1164,NA,1057.8917,6.2076,171.1017,NA,NA,-1.25,-0.25,-0.7315678667050807,NA,-0.5738410079601728,-0.23398060174315896,-0.08089912195398466,-0.23398060174315896,-0.00952779135751103,0.06667277723018569,0.16138084078498838,0.676032716150279,0.00876445143656241,0.08800015595367426,0.42841929975905946,4167.25,143142.25,143053.08014116192,3.0875574297362007,3.0856340489023517,11991.416666666666,12041.262593136093,206147.75,4636100,0.3491060833333333,0.025,0.05833333333333333,0.5333333333333333,92.92935634057972,202.92851375044464,190.95329727480757,183.46554394217728,189.2091759307787,91.96449800724638,166.44642394120737,170.4555312322496,165.75959883700872,167.35551595346334,144.2681668554254,133.26885776218137,146.45595103575002,150.0085776012388,129.95522321850416,114.24901306261314,115.3244368268825,1209.4998385398226,168.17043682600274,31603.66886066525,9703.343493283684,22112.098063556827,2584.0016042619,531.7783990031268,8235.984392049693,27399.41761279435,6254.2440188116225,6485.2188362590105,3399.164601391,7600.795966881117,13814.282116048926,6530.523503085057,4970.10755901165,30262.950628616476,11463.3216635452,7363.545779057147,12443.59107902715,1480.31609632171,2271.177141648425,592.7613407402628,9111.174218779932,-3837.9093317524976,174069.6692651725
IREN,Switzerland,SW,SW_IREN,2018,38.3261,2.035,NA,1264.9043,6.6846,171.021,NA,NA,-1.25,-0.25,-0.7347285006158347,NA,-0.4627806542775213,-0.1187999210224274,0.04562833592593823,-0.1187999210224274,0.1597714483158217,0.2581426000505604,0.33722314393478076,0.8488454752586146,0.22491249409513475,0.33993460477076204,0.730502705535442,1512.6666666666663,118103.08333333331,117743.05560654626,2.547466261153412,2.539700515660709,23038.833333333336,23289.690048793454,191008.66666666663,4636100,0.5272953333333333,0.23333333333333336,0.5,0.925,95.6813544384058,215.9827553862864,191.96390237641023,180.00822177788183,194.0830332885055,94.97202898550724,175.80906439771238,174.63963194479595,167.40684323182796,172.615284236569,151.99825509681918,138.81951190767285,144.80368995649718,146.87036801280885,127.39500180945603,113.1694582282155,115.83525820675794,1284.7007430672124,195.52765205408824,33291.8598306931,10785.13940970885,22640.633186903175,2975.326692506375,558.260903194543,8531.181542897386,27059.39668029135,6200.191536958558,6737.1358448771825,3546.9625311948,7971.474473430957,14306.905477830876,6510.50213991702,5124.169273843875,31650.0415981845,11587.3903251997,7426.50042253767,12821.0871127969,1489.39775133432,2338.9009920149474,607.1121697624025,9055.273731504152,-3925.20053923065,179363.47085958524
IREN,Switzerland,SW,SW_IREN,2019,42.1573,2.113,NA,1442.6893,4.5806,168.5955,NA,NA,-1.25,-0.25,-0.7106353968253969,-0.75,-0.7988531481178792,-0.5945359201142953,-0.4690129283050622,-0.5945359201142953,-0.2999684548024651,-0.18574136322085408,-0.09755111071761528,0.28901191353988837,-0.24978247157749445,-0.10751711464651968,0.22623967088615257,2274.416666666667,106932.08333333331,106777.89709538658,2.30650942243121,2.303183647794195,35829.583333333336,35854.1052139293,181797.5,4636100,0.367076,0.45,0.7333333333333334,0.35833333333333334,98.62872074275364,221.7446196707518,193.7421343283362,177.1030600939479,198.62181512129973,98.6628921195652,180.36502255347435,175.67025294832212,168.3955018182132,178.7453650133494,158.13587651194757,144.2807772755209,143.80464574986874,145.02265924310603,127.3511431540266,113.37997809109808,116.43905019421132,1249.94668076844,192.4973993557365,35007.202799195,11779.394408658474,23307.42569854865,3125.451998378625,541.7105836100408,8580.816546160837,26180.340750595376,6263.648401430262,7007.533456589723,3602.92133568545,8062.675451763767,14401.644448383126,6574.6414463347155,5136.720858303001,32146.29856082,11773.36136488255,7399.399695306218,13227.2822701676,1536.8042062030374,2385.9068997292175,623.7339270514175,9071.690555877658,-3985.826686255425,181890.85478219777
IREN,Switzerland,SW,SW_IREN,2020,35.99,2.3358,NA,1437.8561,3.9255,166.9495,NA,NA,NA,NA,NA,-0.75,-0.7041914751470243,-0.5674091660310195,-0.5025549838859336,-0.5674091660310195,-0.2610095197232211,-0.17303437909662167,-0.0314233255652306,0.36324107910586745,-0.2531898447535175,-6.30993450358439e-4,0.33193812702044967,503936.25,145719.83333333334,146550.75754190068,3.1697111982016533,3.1877855379020557,30420,30360.65856335428,230016.66666666663,4597259,0.11523833333333332,0.11666666666666668,0.30833333333333335,-0.7333333333333334,101.03127572463768,230.80989652797305,200.5880442528405,176.80096465854172,205.05525521390487,101.52282074275362,190.5767798291456,180.45481770174283,173.1526472016778,186.78913688412803,160.38548108714951,145.86164723725688,148.74501290269976,142.65861821254532,128.5175126806257,111.9489091026229,116.60989557465774,1236.1313217184425,188.91951667723652,33799.0851944386,12491.457709203323,21307.6733127134,2864.6964884636527,577.9324828072303,8392.661319921377,26340.395806965076,6152.057391113998,5821.110390553003,2116.978859140347,8245.852234550875,15132.960881125253,7075.273044570375,5211.328296032428,31819.590860497003,12054.448458257077,7429.6407400376,13021.982840294777,1210.8455727176038,2160.26501838123,527.5441165043128,8878.263087432473,-4124.530131745002,177694.627331587
IREN,Switzerland,SW,SW_IREN,2021,35.6214,2.3131,NA,1754.3624,2.695,199.8496,NA,NA,NA,NA,NA,-0.75,-0.5665848523647723,-0.36588574156900816,-0.2601529410235074,-0.36588574156900816,-0.18639087776258828,-0.10811757898534212,0.00443976703121439,0.17365298948127894,-0.18806220855168224,-0.05848148021569074,0.14554428495481128,233765.4166666667,137614.41666666666,137353.1003008155,2.993401430432061,2.9877172528416485,50834.416666666664,50976.51578621406,228930.16666666663,4597259,0.40783233333333335,0.3666666666666667,0.5583333333333333,0.5833333333333334,106.7102026268116,241.263038783902,210.29239274285283,180.04380597818854,218.9923697182348,108.01200733695651,200.39752620159825,190.42379669934144,183.78109029768683,200.1559404905728,165.68550675167347,150.77811261567876,157.24883284527016,138.83637714018596,127.01605221932604,117.3165376836278,115.52548530463454,1159.6124970178776,183.30743481727671,41127.897156048726,16405.162057312125,24722.806476013247,2394.4270013059727,547.6888663729977,8614.14614972531,24147.229238672124,6423.330055207595,6263.273589368003,2069.9020569908153,8696.20916824953,16140.010581157348,8059.2869406653645,4832.038111435398,33881.611010442,12190.22018486745,7452.13704083328,13895.78394138065,1399.3780867378125,2402.838274632125,562.5766499381173,9177.41665823423,-4174.395695136075,188142.91014496825
