date,total_return_index,price,total_assets,market_cap,folder,country_code,country,ticker,monthly_return,monthly_log_return
2007-08-31,109.19513,109.19513,768.156,484.4761,SW_MOBN,SW,Switzerland,MOBN,-0.004144021788695329,-0.00415263204260729
2007-09-28,108.83879,108.83879,768.156,482.8951,SW_MOBN,SW,Switzerland,MOBN,-0.003263332348246717,-0.0032686686297903372
2007-10-31,107.83179,107.83179,768.156,478.4272,SW_MOBN,SW,Switzerland,MOBN,-0.009252216052751061,-0.009295283656714472
2007-11-30,106.75747,106.75747,768.156,473.6607,SW_MOBN,SW,Switzerland,MOBN,-0.009962924662569317,-0.010012886718940465
2007-12-28,107.18645,107.18645,833.3956,476.0965,SW_MOBN,SW,Switzerland,MOBN,0.0040182668247945585,0.0040102151526279165
2008-01-31,109.90386,109.90386,833.3956,487.6206,SW_MOBN,SW,Switzerland,MOBN,0.025352178377024304,0.025036142237816295
2008-02-29,117.16215,117.16215,833.3956,519.8241,SW_MOBN,SW,Switzerland,MOBN,0.06604217540676016,0.06395288913245642
2008-03-31,121.05211,121.05211,833.3956,538.2976,SW_MOBN,SW,Switzerland,MOBN,0.0332015074834322,0.032662241281682
2008-04-30,114.56665,114.56665,833.3956,509.4579,SW_MOBN,SW,Switzerland,MOBN,-0.05357576997212199,-0.055064364333903666
2008-05-30,116.70646,116.70646,833.3956,518.9733,SW_MOBN,SW,Switzerland,MOBN,0.01867742488760915,0.01850514366116469
2008-06-30,114.30363,114.30363,909.2796,508.2883,SW_MOBN,SW,Switzerland,MOBN,-0.02058866321538677,-0.02080356454646981
2008-07-31,107.2818,107.2818,909.2796,477.0635,SW_MOBN,SW,Switzerland,MOBN,-0.06143138236292234,-0.0633993114705021
2008-08-29,107.77283,107.77283,909.2796,479.247,SW_MOBN,SW,Switzerland,MOBN,0.004577011198544367,0.004566568534790571
2008-09-30,108.30645,108.30645,909.2796,481.6199,SW_MOBN,SW,Switzerland,MOBN,0.004951340704331564,0.00493912312926781
2008-10-31,90.5676,90.5676,909.2796,402.7383,SW_MOBN,SW,Switzerland,MOBN,-0.163783874367593,-0.17886817582513254
2008-11-28,88.64998,88.64998,909.2796,394.211,SW_MOBN,SW,Switzerland,MOBN,-0.021173355592949306,-0.021400726281206404
2008-12-30,92.67774,92.67774,1018.0232,412.1186,SW_MOBN,SW,Switzerland,MOBN,0.04543441521363012,0.04443250737240424
2009-01-30,88.35352,88.35352,1018.0232,392.8927,SW_MOBN,SW,Switzerland,MOBN,-0.04665866906120064,-0.04778227477489406
2009-02-27,82.07258,82.07258,1018.0232,364.9625,SW_MOBN,SW,Switzerland,MOBN,-0.07108873534410398,-0.0737420617853526
2009-03-31,93.9627,93.9627,1018.0232,417.8358,SW_MOBN,SW,Switzerland,MOBN,0.14487323293601828,0.1352939172840036
2009-04-30,100.60787,100.60787,1018.0232,447.3856,SW_MOBN,SW,Switzerland,MOBN,0.07072136071015422,0.06833259021205043
2009-05-29,102.25765,102.25765,1018.0232,454.7219,SW_MOBN,SW,Switzerland,MOBN,0.016398120743436717,0.01626512352811774
2009-06-30,93.54628,93.54628,994.1329,415.984,SW_MOBN,SW,Switzerland,MOBN,-0.08519039895792635,-0.08903932165238788
2009-07-31,96.87643,96.87643,994.1329,430.7926,SW_MOBN,SW,Switzerland,MOBN,0.03559895700823179,0.034979961757071104
2009-08-31,98.4956,98.4956,994.1329,438.1844,SW_MOBN,SW,Switzerland,MOBN,0.01671376618647069,0.01657562827465842
2009-09-30,105.67044,105.67044,994.1329,470.1036,SW_MOBN,SW,Switzerland,MOBN,0.07284426918562859,0.07031331722122638
2009-10-30,107.07452,107.07452,994.1329,476.35,SW_MOBN,SW,Switzerland,MOBN,0.013287348855555159,0.013199846301483619
2009-11-30,108.8196,108.8196,994.1329,563.0257,SW_MOBN,SW,Switzerland,MOBN,0.016297808292766502,0.016166424603877547
2009-12-30,115.74249,115.74249,1310.8216,600.1631,SW_MOBN,SW,Switzerland,MOBN,0.06361804307312302,0.061676344395830765
2010-01-29,119.36324,119.36324,1310.8216,617.5778,SW_MOBN,SW,Switzerland,MOBN,0.0312828072041651,0.03080347120719258
2010-02-26,122.8526,122.8526,1310.8216,635.6316,SW_MOBN,SW,Switzerland,MOBN,0.029233120682715885,0.02881398190524122
2010-03-31,131.13954,131.13954,1310.8216,677.917,SW_MOBN,SW,Switzerland,MOBN,0.06745433145086066,0.06527668436323114
2010-04-30,124.61108,124.61108,1310.8216,644.1686,SW_MOBN,SW,Switzerland,MOBN,-0.04978254460859033,-0.05106442016924257
2010-05-31,124.38612,124.38612,1310.8216,643.0056,SW_MOBN,SW,Switzerland,MOBN,-0.001805296928651945,-0.0018069284410241158
2010-06-30,139.01303,139.01303,1640.5144,718.6184,SW_MOBN,SW,Switzerland,MOBN,0.11759278286033825,0.11117707122711022
2010-07-30,137.03987,137.03987,1640.5144,708.4183,SW_MOBN,SW,Switzerland,MOBN,-0.014194065117492771,-0.014295764357195422
2010-08-31,139.75799,133.34035,1640.5144,693.5804,SW_MOBN,SW,Switzerland,MOBN,0.01983451969124017,0.01964037853773837
2010-09-30,140.2453,133.80528,1640.5144,695.9988,SW_MOBN,SW,Switzerland,MOBN,0.0034868131689642645,0.0034807483298118333
2010-10-29,141.14903,134.66751,1640.5144,700.4838,SW_MOBN,SW,Switzerland,MOBN,0.006443923610987445,0.006423250299201963
2010-11-30,146.75922,140.02008,1640.5144,728.3256,SW_MOBN,SW,Switzerland,MOBN,0.03974657140753979,0.03897700211925559
2010-12-30,164.52725,156.97221,1741.9618,812.8141,SW_MOBN,SW,Switzerland,MOBN,0.12106925888540432,0.11428292530855737
